"mouse_symbol","human_symbol","CellAge_effect","ortholog_name","input_number","input_ensg","ensg_number","ortholog_ensg","description","n_mouse_orthologs","n_human_inputs","score_type","gene_id","source"
"Top1","TOP1","Induces","Top1",792,"ENSG00000198900","792.1.1","ENSMUSG00000070544","topoisomerase (DNA) I [Source:MGI Symbol;Acc:MGI:98788]",1,1,"CellAge_induces","G10090_31567","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Top3a","TOP3A","Induces","Top3a",793,"ENSG00000177302","793.1.1","ENSMUSG00000002814","topoisomerase (DNA) III alpha [Source:MGI Symbol;Acc:MGI:1197527]",1,1,"CellAge_induces","G10090_21715","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Topbp1","TOPBP1","Inhibits","Topbp1",794,"ENSG00000163781","794.1.1","ENSMUSG00000032555","topoisomerase (DNA) II binding protein 1 [Source:MGI Symbol;Acc:MGI:1920018]",1,1,"CellAge_inhibits","G10090_28811","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Tpp1","TPP1","Inhibits","Tpp1",801,"ENSG00000166340","801.1.1","ENSMUSG00000030894","tripeptidyl peptidase I [Source:MGI Symbol;Acc:MGI:1336194]",1,1,"CellAge_inhibits","G10090_20071","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Tpr","TPR","Inhibits","Tpr",802,"ENSG00000047410","802.1.1","ENSMUSG00000006005","translocated promoter region, nuclear basket protein [Source:MGI Symbol;Acc:MGI:1922066]",1,1,"CellAge_inhibits","G10090_22608","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Tpx2","TPX2","Inhibits","Tpx2",803,"ENSG00000088325","803.1.1","ENSMUSG00000027469","TPX2, microtubule-associated [Source:MGI Symbol;Acc:MGI:1919369]",1,1,"CellAge_inhibits","G10090_2073","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Tra2b","TRA2B","Inhibits","Tra2b",804,"ENSG00000136527","804.1.1","ENSMUSG00000022858","transformer 2 beta [Source:MGI Symbol;Acc:MGI:106016]",1,1,"CellAge_inhibits","G10090_21918","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Trdmt1","TRDMT1","Inhibits","Trdmt1",805,"ENSG00000107614","805.1.1","ENSMUSG00000026723","tRNA aspartic acid methyltransferase 1 [Source:MGI Symbol;Acc:MGI:1274787]",1,1,"CellAge_inhibits","G10090_21908","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Trim28","TRIM28","Induces","Trim28",806,"ENSG00000130726","806.1.1","ENSMUSG00000005566","tripartite motif-containing 28 [Source:MGI Symbol;Acc:MGI:109274]",1,1,"CellAge_induces","G10090_29373","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Trp53","TP53","Induces","Trp53",795,"ENSG00000141510","795.1.1","ENSMUSG00000059552","transformation related protein 53 [Source:MGI Symbol;Acc:MGI:98834]",1,1,"CellAge_induces","G10090_12077","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Trp53bp1","TP53BP1","Induces","Trp53bp1",796,"ENSG00000067369","796.1.1","ENSMUSG00000043909","transformation related protein 53 binding protein 1 [Source:MGI Symbol;Acc:MGI:1351320]",1,1,"CellAge_induces","G10090_6129","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Trp53bp2","TP53BP2","Induces","Trp53bp2",797,"ENSG00000143514","797.1.1","ENSMUSG00000026510","transformation related protein 53 binding protein 2 [Source:MGI Symbol;Acc:MGI:2138319]",1,1,"CellAge_induces","G10090_20810","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Trp53inp1","TP53INP1","Induces","Trp53inp1",799,"ENSG00000164938","799.1.1","ENSMUSG00000028211","transformation related protein 53 inducible nuclear protein 1 [Source:MGI Symbol;Acc:MGI:1926609]",1,1,"CellAge_induces","G10090_12209","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Trp63","TP63","Induces","Trp63",800,"ENSG00000073282","800.1.1","ENSMUSG00000022510","transformation related protein 63 [Source:MGI Symbol;Acc:MGI:1330810]",1,1,"CellAge_induces","G10090_3939","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Trpm7","TRPM7","Inhibits","Trpm7",807,"ENSG00000092439","807.1.1","ENSMUSG00000027365","transient receptor potential cation channel, subfamily M, member 7 [Source:MGI Symbol;Acc:MGI:1929996]",1,1,"CellAge_inhibits","G10090_24407","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Trpm8","TRPM8","Inhibits","Trpm8",808,"ENSG00000144481","808.1.1","ENSMUSG00000036251","transient receptor potential cation channel, subfamily M, member 8 [Source:MGI Symbol;Acc:MGI:2181435]",1,1,"CellAge_inhibits","G10090_12186","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Trrap","TRRAP","Inhibits","Trrap",809,"ENSG00000196367","809.1.1","ENSMUSG00000045482","transformation/transcription domain-associated protein [Source:MGI Symbol;Acc:MGI:2153272]",1,1,"CellAge_inhibits","G10090_804","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Tsc22d1","TSC22D1","Inhibits","Tsc22d1",810,"ENSG00000102804","810.1.1","ENSMUSG00000022010","TSC22 domain family, member 1 [Source:MGI Symbol;Acc:MGI:109127]",1,1,"CellAge_inhibits","G10090_3698","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Ttk","TTK","Inhibits","Ttk",811,"ENSG00000112742","811.1.1","ENSMUSG00000038379","Ttk protein kinase [Source:MGI Symbol;Acc:MGI:1194921]",1,1,"CellAge_inhibits","G10090_16565","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Twist1","TWIST1","Inhibits","Twist1",812,"ENSG00000122691","812.1.1","ENSMUSG00000035799","twist basic helix-loop-helix transcription factor 1 [Source:MGI Symbol;Acc:MGI:98872]",1,1,"CellAge_inhibits","G10090_26970","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_strict_DEG_structure_gene_table.csv"
"Twist2","TWIST2","Inhibits","Twist2",813,"ENSG00000233608","813.1.1","ENSMUSG00000007805","twist basic helix-loop-helix transcription factor 2 [Source:MGI Symbol;Acc:MGI:104685]",1,1,"CellAge_inhibits","G10090_30923","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Txn1","TXN","Inhibits","Txn1",814,"ENSG00000136810","814.1.1","ENSMUSG00000028367","thioredoxin 1 [Source:MGI Symbol;Acc:MGI:98874]",1,1,"CellAge_inhibits","G10090_6787","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Txnip","TXNIP","Induces","Txnip",815,"ENSG00000265972","815.1.1","ENSMUSG00000038393","thioredoxin interacting protein [Source:MGI Symbol;Acc:MGI:1889549]",1,1,"CellAge_induces","G10090_1316","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Tyk2","TYK2","Induces","Tyk2",816,"ENSG00000105397","816.1.1","ENSMUSG00000032175","tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:1929470]",1,1,"CellAge_induces","G10090_1662","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Tyms","TYMS","Inhibits","Tyms",817,"ENSG00000176890","817.1.1","ENSMUSG00000025747","thymidylate synthase [Source:MGI Symbol;Acc:MGI:98878]",1,1,"CellAge_inhibits","G10090_4664","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Ube2i","UBE2I","Inhibits","Ube2i",819,"ENSG00000103275","819.1.1","ENSMUSG00000015120","ubiquitin-conjugating enzyme E2I [Source:MGI Symbol;Acc:MGI:107365]",1,1,"CellAge_inhibits","G10090_6764","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Ube2n","UBE2N","Inhibits","Ube2n",820,"ENSG00000177889","820.1.1","ENSMUSG00000074781","ubiquitin-conjugating enzyme E2N [Source:MGI Symbol;Acc:MGI:1934835]",1,1,"CellAge_inhibits","G10090_2037","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Ube2v1","UBE2V1","Inhibits","Ube2v1",821,"ENSG00000244687","821.1.1","ENSMUSG00000078923","ubiquitin-conjugating enzyme E2 variant 1 [Source:MGI Symbol;Acc:MGI:1913839]",1,1,"CellAge_inhibits","G10090_11140","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Ube2v2","UBE2V2","Inhibits","Ube2v2",822,"ENSG00000169139","822.1.1","ENSMUSG00000022674","ubiquitin-conjugating enzyme E2 variant 2 [Source:MGI Symbol;Acc:MGI:1917870]",1,1,"CellAge_inhibits","G10090_2273","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Ube3a","UBE3A","Inhibits","Ube3a",823,"ENSG00000114062","823.1.1","ENSMUSG00000025326","ubiquitin protein ligase E3A [Source:MGI Symbol;Acc:MGI:105098]",1,1,"CellAge_inhibits","G10090_5887","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Ubtd1","UBTD1","Induces","Ubtd1",824,"ENSG00000165886","824.1.1","ENSMUSG00000025171","ubiquitin domain containing 1 [Source:MGI Symbol;Acc:MGI:2385092]",1,1,"CellAge_induces","G10090_9666","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Uhrf1","UHRF1","Inhibits","Uhrf1",825,"ENSG00000276043","825.1.1","ENSMUSG00000001228","ubiquitin-like, containing PHD and RING finger domains, 1 [Source:MGI Symbol;Acc:MGI:1338889]",1,1,"CellAge_inhibits","G10090_13844","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Ulk3","ULK3","Induces","Ulk3",826,"ENSG00000140474","826.1.1","ENSMUSG00000032308","unc-51-like kinase 3 [Source:MGI Symbol;Acc:MGI:1918992]",1,1,"CellAge_induces","G10090_24943","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Usp1","USP1","Inhibits","Usp1",827,"ENSG00000162607","827.1.1","ENSMUSG00000028560","ubiquitin specific peptidase 1 [Source:MGI Symbol;Acc:MGI:2385198]",1,1,"CellAge_inhibits","G10090_29129","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Usp28","USP28","Induces","Usp28",828,"ENSG00000048028","828.1.1","ENSMUSG00000032267","ubiquitin specific peptidase 28 [Source:MGI Symbol;Acc:MGI:2442293]",1,1,"CellAge_induces","G10090_6448","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Utp6","UTP6","Inhibits","Utp6",829,"ENSG00000108651","829.1.1","ENSMUSG00000035575","UTP6 small subunit processome component [Source:MGI Symbol;Acc:MGI:2445193]",1,1,"CellAge_inhibits","G10090_32601","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Vcan","VCAN","Induces","Vcan",830,"ENSG00000038427","830.1.1","ENSMUSG00000021614","versican [Source:MGI Symbol;Acc:MGI:102889]",1,1,"CellAge_induces","G10090_13048","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Vdr","VDR","Inhibits","Vdr",831,"ENSG00000111424","831.1.1","ENSMUSG00000022479","vitamin D (1,25-dihydroxyvitamin D3) receptor [Source:MGI Symbol;Acc:MGI:103076]",1,1,"CellAge_inhibits","G10090_9264","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_strict_DEG_structure_gene_table.csv"
"Vegfa","VEGFA","Inhibits","Vegfa",832,"ENSG00000112715","832.1.1","ENSMUSG00000023951","vascular endothelial growth factor A [Source:MGI Symbol;Acc:MGI:103178]",1,1,"CellAge_inhibits","G10090_4300","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Wee1","WEE1","Inhibits","Wee1",834,"ENSG00000166483","834.1.1","ENSMUSG00000031016","WEE 1 homolog 1 (S. pombe) [Source:MGI Symbol;Acc:MGI:103075]",1,1,"CellAge_inhibits","G10090_1951","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Wif1","WIF1","Induces","Wif1",835,"ENSG00000156076","835.1.1","ENSMUSG00000020218","Wnt inhibitory factor 1 [Source:MGI Symbol;Acc:MGI:1344332]",1,1,"CellAge_induces","G10090_22374","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Wipi1","WIPI1","Inhibits","Wipi1",836,"ENSG00000070540","836.1.1","ENSMUSG00000041895","WD repeat domain, phosphoinositide interacting 1 [Source:MGI Symbol;Acc:MGI:1261864]",1,1,"CellAge_inhibits","G10090_30013","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Wnt16","WNT16","Induces","Wnt16",837,"ENSG00000002745","837.1.1","ENSMUSG00000029671","wingless-type MMTV integration site family, member 16 [Source:MGI Symbol;Acc:MGI:2136018]",1,1,"CellAge_induces","G10090_16466","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Wnt2","WNT2","Inhibits","Wnt2",838,"ENSG00000105989","838.1.1","ENSMUSG00000010797","wingless-type MMTV integration site family, member 2 [Source:MGI Symbol;Acc:MGI:98954]",1,1,"CellAge_inhibits","G10090_10638","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Wnt5a","WNT5A","Induces","Wnt5a",839,"ENSG00000114251","839.1.1","ENSMUSG00000021994","wingless-type MMTV integration site family, member 5A [Source:MGI Symbol;Acc:MGI:98958]",1,1,"CellAge_induces","G10090_7701","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Wnt7b","WNT7B","Inhibits","Wnt7b",840,"ENSG00000188064","840.1.1","ENSMUSG00000022382","wingless-type MMTV integration site family, member 7B [Source:MGI Symbol;Acc:MGI:98962]",1,1,"CellAge_inhibits","G10090_3748","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Wrn","WRN","Inhibits","Wrn",841,"ENSG00000165392","841.1.1","ENSMUSG00000031583","Werner syndrome RecQ like helicase [Source:MGI Symbol;Acc:MGI:109635]",1,1,"CellAge_inhibits","G10090_11376","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Wsb1","WSB1","Inhibits","Wsb1",842,"ENSG00000109046","842.1.1","ENSMUSG00000017677","WD repeat and SOCS box-containing 1 [Source:MGI Symbol;Acc:MGI:1926139]",1,1,"CellAge_inhibits","G10090_7970","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_strict_DEG_structure_gene_table.csv"
"Wt1","WT1","Inhibits","Wt1",843,"ENSG00000184937","843.1.1","ENSMUSG00000016458","WT1 transcription factor [Source:MGI Symbol;Acc:MGI:98968]",1,1,"CellAge_inhibits","G10090_29658","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Wwp1","WWP1","Inhibits","Wwp1",844,"ENSG00000123124","844.1.1","ENSMUSG00000041058","WW domain containing E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:1861728]",1,1,"CellAge_inhibits","G10090_18497","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Xaf1","XAF1","Induces","Xaf1",845,"ENSG00000132530","845.1.1","ENSMUSG00000040483","XIAP associated factor 1 [Source:MGI Symbol;Acc:MGI:3772572]",1,1,"CellAge_induces","G10090_5425","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Xiap","XIAP","Inhibits","Xiap",846,"ENSG00000101966","846.1.1","ENSMUSG00000025860","X-linked inhibitor of apoptosis [Source:MGI Symbol;Acc:MGI:107572]",1,1,"CellAge_inhibits","G10090_3399","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Xpc","XPC","Inhibits","Xpc",847,"ENSG00000154767","847.1.1","ENSMUSG00000030094","xeroderma pigmentosum, complementation group C [Source:MGI Symbol;Acc:MGI:103557]",1,1,"CellAge_inhibits","G10090_22675","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Xpo1","XPO1","Induces","Xpo1",848,"ENSG00000082898","848.1.1","ENSMUSG00000020290","exportin 1 [Source:MGI Symbol;Acc:MGI:2144013]",1,1,"CellAge_induces","G10090_12995","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Yap1","YAP1","Inhibits","Yap1",849,"ENSG00000137693","849.1.1","ENSMUSG00000053110","yes-associated protein 1 [Source:MGI Symbol;Acc:MGI:103262]",1,1,"CellAge_inhibits","G10090_7009","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Ybx1","YBX1","Inhibits","Ybx1",850,"ENSG00000065978","850.1.1","ENSMUSG00000028639","Y box protein 1 [Source:MGI Symbol;Acc:MGI:99146]",1,1,"CellAge_inhibits","G10090_12457","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Yeats4","YEATS4","Inhibits","Yeats4",851,"ENSG00000127337","851.1.1","ENSMUSG00000020171","YEATS domain containing 4 [Source:MGI Symbol;Acc:MGI:1927224]",1,1,"CellAge_inhibits","G10090_19129","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Ypel3","YPEL3","Induces","Ypel3",852,"ENSG00000090238","852.1.1","ENSMUSG00000042675","yippee like 3 [Source:MGI Symbol;Acc:MGI:1913340]",1,1,"CellAge_induces","G10090_20114","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Ywhab","YWHAB","Inhibits","Ywhab",853,"ENSG00000166913","853.1.1","ENSMUSG00000018326","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide [Source:MGI Symbol;Acc:MGI:1891917]",1,1,"CellAge_inhibits","G10090_2853","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Ywhaz","YWHAZ","Inhibits","Ywhaz",854,"ENSG00000164924","854.1.1","ENSMUSG00000022285","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide [Source:MGI Symbol;Acc:MGI:109484]",1,1,"CellAge_inhibits","G10090_623","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Yy1","YY1","Inhibits","Yy1",855,"ENSG00000100811","855.1.1","ENSMUSG00000021264","YY1 transcription factor [Source:MGI Symbol;Acc:MGI:99150]",1,1,"CellAge_inhibits","G10090_20872","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Zcchc10","ZCCHC10","Induces","Zcchc10",856,"ENSG00000155329","856.1.1","ENSMUSG00000018239","zinc finger, CCHC domain containing 10 [Source:MGI Symbol;Acc:MGI:1196228]",1,1,"CellAge_induces","G10090_33414","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
