"gene_id","ENTREZID_1W","SYMBOL_1W","logFC_1W","FDR_1W","direction_1W","ENTREZID_4W","SYMBOL_4W","logFC_4W","FDR_4W","direction_4W","in_1W","in_4W","direction_relation","category","ENTREZID","SYMBOL"
"G10090_69","11876","Artn",1.29646173890175,1.12955119116897e-05,"Up","11876","Artn",1.12552073098388,0.00140165852181707,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","11876","Artn"
"G10090_6904","21892","Tll1",1.05651460633892,3.34987709006973e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","21892","Tll1"
"G10090_6906","218885","Oxnad1",-1.17004114683366,1.17893189771655e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","218885","Oxnad1"
"G10090_6916","19056","Ppp3cb",-1.07436883757614,5.59764679343184e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","19056","Ppp3cb"
"G10090_6923","22671","Rnf112",1.84765330619799,3.225347712297e-06,"Up","22671","Rnf112",1.00252974534738,0.00345075712321802,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","22671","Rnf112"
"G10090_6927","208177","Phldb2",1.46254166295591,1.78916130670629e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","208177","Phldb2"
"G10090_6930","170720","Card14",1.17015131827323,4.32271279957675e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","170720","Card14"
"G10090_6941","67015","Ccdc91",-1.26185078570056,3.20864704240345e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","67015","Ccdc91"
"G10090_6951","18003","Nedd9",1.15843241401469,9.12841166916487e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","18003","Nedd9"
"G10090_6958","85030","Tnfrsf25",1.04354987615022,0.000374781470008775,"Up","85030","Tnfrsf25",1.02472075106721,0.0015476822792641,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","85030","Tnfrsf25"
"G10090_6959","240667","Sec31b",-1.33735700372484,3.11194705324012e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","240667","Sec31b"
"G10090_6979","14200","Fhl2",2.56599482419006,1.25608375146349e-07,"Up","14200","Fhl2",1.66517198347726,3.80335357000787e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","14200","Fhl2"
"G10090_6988","212862","Chpt1",-1.37159998900718,3.6666838335931e-09,"Down","212862","Chpt1",-1.136017380062,2.27247783624488e-06,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","212862","Chpt1"
"G10090_699","29870","Gtse1",2.53541081722936,1.51635724332518e-08,"Up","29870","Gtse1",1.037168723471,0.00154010688458839,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","29870","Gtse1"
"G10090_7","545611","Spata31f1b",1.97351766289396,0.0031015653123493,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","545611","Spata31f1b"
"G10090_70","64817","Svep1",1.33827066672449,7.22488640737623e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","64817","Svep1"
"G10090_7005","20612","Siglec1",1.41026372300802,5.59646100907248e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","20612","Siglec1"
"G10090_7006","327766","Tmem26",1.33856753668284,3.53608866398178e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","327766","Tmem26"
"G10090_7011","93888","Pcdhb17",1.03447394690694,1.74331259212466e-07,"Up","93888","Pcdhb17",1.03508455834798,5.05819112495582e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","93888","Pcdhb17"
"G10090_702","77705","Cstdc2",-1.06645774337282,4.21154212600124e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","77705","Cstdc2"
"G10090_7031","140781","Myh7",-4.46163955435378,0.0357612143917423,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","140781","Myh7"
"G10090_7033","105988","Espl1",2.00225032408749,3.86016769238108e-08,"Up","105988","Espl1",1.32231006128197,7.29103552454981e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","105988","Espl1"
"G10090_7037","594844","Tceal3",1.03794287520142,5.40152797346869e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","594844","Tceal3"
"G10090_7050","58805","Mlxipl",-1.60674055643798,1.28392505013572e-08,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","58805","Mlxipl"
"G10090_7065","78830","Slc25a12",-1.57817232038925,6.64487853103914e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","78830","Slc25a12"
"G10090_7069","71877","Efhc1",1.42000316866434,4.48553578587785e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","71877","Efhc1"
"G10090_7070","329738","Aknad1",1.22208892738554,8.98215764117736e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","329738","Aknad1"
"G10090_7073","20362","Septin8",1.2479961553182,2.29935877760488e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","20362","Septin8"
"G10090_708","75746","Morc4",1.02345863318167,4.00440453619406e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","75746","Morc4"
"G10090_7081","22154","Tubb5",1.24653597361419,3.28018738101543e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","22154","Tubb5"
"G10090_71","17183","Matn4",2.47965301737497,1.98702254079767e-08,"Up","17183","Matn4",1.71124724757345,0.000210201880096563,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","17183","Matn4"
"G10090_710","11423","Ache",-1.02455901072886,0.00290152527101099,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","11423","Ache"
"G10090_7102","69806","Slc39a11",1.12657176938995,1.22136777887194e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","69806","Slc39a11"
"G10090_7106","271697","Cdk15",2.52299226617627,1.33480057950716e-08,"Up","271697","Cdk15",2.59102605804685,2.34446817475707e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","271697","Cdk15"
"G10090_7121","21401","Tcea3",-1.20383490768968,6.34718914248599e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","21401","Tcea3"
"G10090_7143","76252","Atp6v0e2",-1.59284661042668,2.55420787472282e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","76252","Atp6v0e2"
"G10090_7158","66929","Asf1b",1.83513092208376,6.94079103766687e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","66929","Asf1b"
"G10090_7169","214763","Cgas",1.44872557315235,3.34493947141707e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","214763","Cgas"
"G10090_7170","69563","Mrln",-1.86020290779343,5.99336708253533e-06,"Down","69563","Mrln",-1.41650283564955,0.000114866819237239,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","69563","Mrln"
"G10090_7176","58175","Rgs20",1.14446281315476,0.00397714080879722,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","58175","Rgs20"
"G10090_7177","216856","Nlgn2",1.87922038332513,3.22060826339172e-09,"Up","216856","Nlgn2",1.39645678364262,2.52545668858701e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","216856","Nlgn2"
"G10090_7181","64378","Gpr88",3.81649119600323,2.82738095839916e-10,"Up","64378","Gpr88",3.25291401262819,0.000124195158575444,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","64378","Gpr88"
"G10090_7188","22228","Ucp2",1.31620030273691,6.38039111074141e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","22228","Ucp2"
"G10090_7193","67512","Agpat2",-1.38390010752685,0.000128858079564134,"Down","67512","Agpat2",-1.07927426077926,0.000269353516613613,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","67512","Agpat2"
"G10090_7196","13019","Ctf1",-1.00396615260932,4.7306061590597e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","13019","Ctf1"
"G10090_7199","211949","Spsb4",1.32487413959132,0.000163618836745284,"Up","211949","Spsb4",1.62778507471896,3.85540529903153e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","211949","Spsb4"
"G10090_720","16975","Lrp8",1.84705743098668,4.53677689981011e-07,"Up","16975","Lrp8",1.8344214013548,3.05412113289603e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","16975","Lrp8"
"G10090_7213","234072","Adprhl1",-1.20013113644511,8.033291114656e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","234072","Adprhl1"
"G10090_7216","233246","Ano5",-1.27125566096216,0.00057318767315731,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","233246","Ano5"
"G10090_7218","228785","Mylk2",-1.64957826605788,5.75765939282055e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","228785","Mylk2"
"G10090_7225","70454","Cenpl",1.05916440673522,3.34888191100489e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","70454","Cenpl"
"G10090_7229","27421","Abcc6",1.52543318326538,0.00364483202350505,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","27421","Abcc6"
"G10090_7230","19126","Prom1",-1.13315389517778,4.31636189384896e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","19126","Prom1"
"G10090_725","14862","Gstm1",-1.10700183417538,6.74861095464976e-08,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","14862","Gstm1"
"G10090_7266","192176","Flna",1.06114193045648,1.00976004523322e-06,"Up","192176","Flna",1.18634198505599,5.12943152737126e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","192176","Flna"
"G10090_7270","20255","Scg3",-1.36014150087628,2.33236757583822e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","20255","Scg3"
"G10090_728","64095","Gpr35",1.71356896116491,1.59718752129206e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","64095","Gpr35"
"G10090_7289","80890","Trim2",1.32841278805442,3.65005428169599e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","80890","Trim2"
"G10090_7294","66940","Shisa5",1.04280246038612,6.69234828432076e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","66940","Shisa5"
"G10090_7307","11782","Ap4s1",-1.01559811539871,2.15106143187639e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","11782","Ap4s1"
"G10090_7308","73246","Rassf6",-2.48331528857101,8.80056140342185e-05,"Down","73246","Rassf6",-1.91418428046852,1.00860570907244e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","73246","Rassf6"
"G10090_7313","20866","Stim1",-1.00771139035758,8.84353464144445e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","20866","Stim1"
"G10090_7316","54378","Cacng6",-1.42952222964485,0.000124950674251473,"Down","54378","Cacng6",-1.03152493920753,0.00031520876638753,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","54378","Cacng6"
"G10090_7319","12523","Cd84",1.99017144226244,5.3935242427679e-09,"Up","12523","Cd84",1.13696623442066,1.6074484541736e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","12523","Cd84"
"G10090_7325",NA,NA,NA,NA,NA,"381175","Ccdc68",2.11779266768491,7.66111505534496e-06,"Up",FALSE,TRUE,NA,"4W_only","381175","Ccdc68"
"G10090_7334","71963","Cdca4",1.04594596840674,9.34127832418723e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","71963","Cdca4"
"G10090_7339","243910","Nfkbid",1.63674930727813,7.73164498201129e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","243910","Nfkbid"
"G10090_7355","58182","Prokr1",1.62811613283789,2.14185550736373e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","58182","Prokr1"
"G10090_7365","50878","Stag3",1.66030410807922,2.84302964298843e-05,"Up","50878","Stag3",1.32897972819648,0.000567230948533452,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","50878","Stag3"
"G10090_7368","234779","Plcg2",1.18133255284428,2.07096104955113e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","234779","Plcg2"
"G10090_7374","18600","Padi2",-1.72583222486009,1.62167753201846e-06,"Down","18600","Padi2",-1.04336513642662,0.000223929923342644,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","18600","Padi2"
"G10090_7375","104816","Aspg",1.23536966261014,0.0101755755481616,"Up","104816","Aspg",2.84698743212475,0.000375861244935296,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","104816","Aspg"
"G10090_7390","75573","Prr29",-1.13707873238587,0.00124391562013045,"Down","75573","Prr29",-1.3051263589923,0.00028915966057375,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","75573","Prr29"
"G10090_7393","170768","Pfkfb3",-1.53035834016966,4.80254170472967e-06,"Down","170768","Pfkfb3",-1.07202664395512,4.11507831024151e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","170768","Pfkfb3"
"G10090_7416","67446","Dusp28",-1.35479823121815,3.0745552745561e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","67446","Dusp28"
"G10090_7427","14537","Gcnt1",1.33150586539297,1.06908846380693e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","14537","Gcnt1"
"G10090_743","637515","Nlrp1b",1.24244732187516,1.69445700514112e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","637515","Nlrp1b"
"G10090_744","20230","Satb1",-1.03553275833308,0.000287034146811562,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","20230","Satb1"
"G10090_7443","17306","Sypl2",-1.52890061709864,8.3825953063069e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","17306","Sypl2"
"G10090_7469","56743","Lat2",1.69410942548178,5.72758439269808e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","56743","Lat2"
"G10090_7485","66494","Prelid1",1.07555664224838,1.00723954889883e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","66494","Prelid1"
"G10090_7491","57435","Plin4",-1.88466184076035,4.9328316484354e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","57435","Plin4"
"G10090_7492","633640","Tmem267",-1.13655377557245,2.26367361941629e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","633640","Tmem267"
"G10090_7495",NA,NA,NA,NA,NA,"58178","Sorcs1",-1.01731690264748,0.00263777723358009,"Down",FALSE,TRUE,NA,"4W_only","58178","Sorcs1"
"G10090_7496","219131","Phf11a",1.18491184425101,5.19719073602993e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","219131","Phf11a"
"G10090_750","56773","Chst5",3.19978951781844,4.13288200503309e-06,"Up","56773","Chst5",1.19753098646349,0.00293067033925106,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","56773","Chst5"
"G10090_7506","67088","Cand2",-1.20707459146685,7.00658987985984e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","67088","Cand2"
"G10090_7508","17690","Msi1",2.40284262456353,3.51899076822884e-09,"Up","17690","Msi1",1.52875331893663,0.000368352130116343,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","17690","Msi1"
"G10090_7511","16870","Lhx2",1.01820842254547,0.000535135182228006,"Up","16870","Lhx2",1.17151830054159,0.00279273565517633,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","16870","Lhx2"
"G10090_7561","73181","Nfatc4",1.89658143826677,2.93634856447388e-09,"Up","73181","Nfatc4",1.38520666684037,1.37192266391728e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","73181","Nfatc4"
"G10090_7563","74002","Psd2",1.39086762102356,0.000401248254174302,"Up","74002","Psd2",1.13692364692185,0.00338928602511724,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","74002","Psd2"
"G10090_7566","232975","Atp1a3",1.73108744760382,1.91888297178954e-06,"Up","232975","Atp1a3",1.35145118836928,0.00044331901038989,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","232975","Atp1a3"
"G10090_7570","16174","Il18rap",2.28839750447004,3.86607605355518e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","16174","Il18rap"
"G10090_7571","71910","Plpp5",1.36482266813141,4.20507569645246e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","71910","Plpp5"
"G10090_7579","227197","Ndufs1",-1.51192808477294,2.36963206450587e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","227197","Ndufs1"
"G10090_7581","75735","Pank1",-1.23937455365601,6.29645363519568e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","75735","Pank1"
"G10090_7593","66449","Pam16",-1.05297248437444,2.88780565282921e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","66449","Pam16"
"G10090_760","668101","Sirpb1b",3.14595450178276,2.18843796521378e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","668101","Sirpb1b"
"G10090_7603","14709","Gng8",1.57905776849662,2.31838446756586e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","14709","Gng8"
"G10090_7619","76257","Slc38a3",-2.00323983322742,1.17252357497023e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","76257","Slc38a3"
"G10090_7668","246177","Myo1g",1.1323131719264,2.5794753335351e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","246177","Myo1g"
"G10090_7691","13195","Ddc",1.9344998615807,1.58787640903278e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","13195","Ddc"
"G10090_7694","213438","P2ry10b",2.65256044295718,1.86245238225293e-08,"Up","213438","P2ry10b",1.24260603215973,0.000105512055865928,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","213438","P2ry10b"
"G10090_7696","76947","Ndufaf6",-1.60705316276597,7.40792800060759e-08,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","76947","Ndufaf6"
"G10090_7697","12822","Col18a1",2.06508873948921,1.61479376285444e-09,"Up","12822","Col18a1",1.2417734874436,0.000112889951830509,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","12822","Col18a1"
"G10090_77","16188","Il3ra",1.5784337563356,5.49941836076975e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","16188","Il3ra"
"G10090_7706","17281","Fyco1",-1.17943271348936,3.76705238434861e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","17281","Fyco1"
"G10090_7707","102442","Dennd4a",1.30631251365917,1.34823286972658e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","102442","Dennd4a"
"G10090_7709","70918","Nsun7",1.22958552077231,5.48150314107773e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","70918","Nsun7"
"G10090_7721","84036","Kcnn1",-1.48299619554794,8.28076584678052e-08,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","84036","Kcnn1"
"G10090_7723","216161","Sbno2",1.22601781337593,2.5999249053496e-08,"Up","216161","Sbno2",1.28700962517917,1.23001789354508e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","216161","Sbno2"
"G10090_7755","14571","Gpd2",-1.41884578639142,2.2321857448469e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","14571","Gpd2"
"G10090_7757","333789","N4bp2",1.13917609631867,5.41414962683769e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","333789","N4bp2"
"G10090_7761","17392","Mmp3",2.47240750565367,1.00532673417045e-07,"Up","17392","Mmp3",2.20816325521759,3.04611975596495e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","17392","Mmp3"
"G10090_7767","13400","Dmpk",-1.11900271321512,3.30221652642747e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","13400","Dmpk"
"G10090_777","71886","2310002L09Rik",-1.82990684862153,7.07527912240842e-07,"Down","71886","2310002L09Rik",-1.22592977784942,0.000691784036671514,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","71886","2310002L09Rik"
"G10090_7771",NA,NA,NA,NA,NA,"11890","Asgr2",1.05320737935265,0.0035521715915585,"Up",FALSE,TRUE,NA,"4W_only","11890","Asgr2"
"G10090_7795","320997","Cyp4f39",-1.1578405743465,0.00207428775201899,"Down","320997","Cyp4f39",-1.36220411794161,0.00455366804721805,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","320997","Cyp4f39"
"G10090_7796","50874","Tmod4",-1.32691178902699,0.000112222125084886,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","50874","Tmod4"
"G10090_7797","67448","Plxdc2",1.00578757186683,3.60037944076654e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","67448","Plxdc2"
"G10090_78","58235","Nectin1",1.17484263365672,5.80712608822106e-08,"Up","58235","Nectin1",1.06064320143283,0.000199396767891653,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","58235","Nectin1"
"G10090_7823","11870","Art1",-1.31948413356626,0.000145920912404634,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","11870","Art1"
"G10090_7826","209027","Pycr1",1.8912266081495,1.67109801838498e-11,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","209027","Pycr1"
"G10090_7829","27402","Pdhx",-1.42648248060423,1.14816569035581e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","27402","Pdhx"
"G10090_7851","53376","Usp2",-1.08230258810066,1.81915815903255e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","53376","Usp2"
"G10090_7862","76640","1700113H08Rik",-1.61612808092593,0.0044566708042856,"Down","76640","1700113H08Rik",-1.59973003893976,0.000489628720670808,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","76640","1700113H08Rik"
"G10090_7864","268465","Eme1",2.82048007410108,1.06408935535092e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","268465","Eme1"
"G10090_7868","11816","Apoe",1.01788974838055,0.000151277822726629,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","11816","Apoe"
"G10090_7885","20528","Slc2a4",-1.90082136382537,1.25009284067602e-06,"Down","20528","Slc2a4",-1.03915705320402,0.000234067534337814,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","20528","Slc2a4"
"G10090_7888","66043","Atp5f1d",-1.1415491990775,1.77763970806686e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","66043","Atp5f1d"
"G10090_789","22778","Ikzf1",1.25795833545302,5.70158036161839e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","22778","Ikzf1"
"G10090_791","330217","Gal3st4",1.6192832008195,1.01449577640176e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","330217","Gal3st4"
"G10090_7910","16881","Lig1",1.33414880862543,2.0878893512879e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","16881","Lig1"
"G10090_7912","12895","Cpt1b",-1.89684965377885,1.81272248338901e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","12895","Cpt1b"
"G10090_7920","78070","Cpt1c",1.56228625167445,5.7305948263793e-08,"Up","78070","Cpt1c",1.41256298498195,1.81245149671975e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","78070","Cpt1c"
