"gene_id","GSM7140486_CON1_synovium","GSM7140491_CON2_synovium","GSM7140495_CON3_synovium","GSM7140500_CON4_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140501_ACLT12_synovium","GSM7140503_RECON1_synovium","GSM7140504_RECON2_synovium","GSM7140505_RECON3_synovium","GSM7140506_RECON4_synovium","GSM7140508_RECON5_synovium","GSM7140509_RECON6_synovium","GSM7140510_RECON7_synovium","GSM7140512_RECON8_synovium","GSM7140513_RECON9_synovium","GSM7140514_RECON10_synovium","GSM7140515_RECON11_synovium","GSM7140517_RECON12_synovium","GSM7140519_REPAIR1_synovium","GSM7140520_REPAIR2_synovium","GSM7140521_REPAIR3_synovium","GSM7140522_REPAIR4_synovium","GSM7140524_REPAIR5_synovium","GSM7140525_REPAIR6_synovium","GSM7140526_REPAIR7_synovium","GSM7140528_REPAIR8_synovium","GSM7140529_REPAIR9_synovium","GSM7140530_REPAIR10_synovium","GSM7140531_REPAIR11_synovium","GSM7140533_REPAIR12_synovium"
"ENSSSCG00000039756",33.050153,29.620938,28.335248,35.744949,24.736454,36.917706,31.526165,36.426414,43.89276,44.104801,30.30738,30.382465,32.031054,36.382972,30.805823,32.885367,31.870831,38.590097,23.739953,42.732067,32.774304,41.452938,16.864697,21.500523,26.487356,44.173284,25.010867,36.054112,42.717769,20.439594,25.241135,34.155545,29.737232,14.989421,24.541112,17.276378,64.636357,32.345472,51.049228,33.319384,30.403256,35.99505,31.006034,57.35928,20.506993,31.03014,28.518051,22.415463
"ENSSSCG00000039758",0,0,0.287154,0.289237,0.193894,0.155967,0,0.264632,0,0.187951,0.150714,0.463864,0,0.246538,0.136773,0,0.284505,0,0,0.613913,0.699919,0.648071,0,0,0.208946,0,0.169644,0,0,0.366226,0,0.597326,0,0,0.573716,0,0.196327,0.694658,0.842263,0.311377,0.862564,0,0,0.184279,0.331121,0,0.143525,0.435687
"ENSSSCG00000039760",15.295992,21.725463,16.499283,14.640125,9.98888,12.211656,12.785791,19.258939,17.910409,25.120662,17.061358,20.136182,16.472616,16.381619,12.051981,10.867142,13.249587,15.571622,16.363835,16.144525,18.611686,18.960356,13.451474,17.418606,19.13143,16.998804,15.842138,16.299393,16.06942,14.957371,13.279937,10.872913,12.988407,9.288808,11.713637,18.944192,15.370973,19.57658,18.134951,11.388712,16.000287,12.659219,14.432374,16.648312,14.045136,11.434595,14.474787,21.620424
"ENSSSCG00000039761",0.668046,2.938374,4.854907,0,2.336759,4.452747,5.585827,3.955832,6.135625,7.481628,0.719999,8.57527,3.26323,1.180787,0,4.335191,1.5443,2.045912,0,1.808382,0,5.499787,0,4.871043,2.029235,1.068138,0.762195,0.249673,1.372163,1.503371,0.879325,2.887616,0.778847,1.711746,2.525031,0,0.911206,3.980946,4.860335,2.6313,3.780737,0.74723,5.680556,3.07636,1.136785,2.396286,3.941054,2.566792
"ENSSSCG00000039763",18.848058,18.538689,12.729831,14.769176,14.737568,16.587718,14.130384,13.737817,14.520978,23.13598,15.577095,17.282404,10.854589,17.016698,12.250432,17.724532,15.293105,15.146977,16.034442,14.02664,16.004792,18.236063,16.650935,8.159145,14.537463,15.743341,21.597143,22.385956,14.621241,11.925452,14.242855,15.160365,14.040099,18.23528,15.888749,12.986633,18.15847,18.843955,16.200896,12.383676,20.228583,16.278022,18.195393,12.800211,21.711703,21.091616,16.546995,14.555959
"ENSSSCG00000039767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039769",49.05165,35.472399,38.617127,46.574418,42.277877,40.356347,40.889223,48.876016,43.222742,36.775183,42.793854,36.324988,40.327758,45.143728,41.913789,49.038614,50.991359,51.831942,36.376713,45.185943,49.899999,53.19548,28.538034,44.426031,37.045388,46.442102,42.885226,52.005376,39.231563,49.712851,38.886865,31.791036,71.185855,40.258224,72.806479,32.00514,54.40172,47.337179,65.307084,43.215525,31.532108,43.666503,40.195423,35.799742,48.507453,54.238446,44.682089,60.07622
"ENSSSCG00000039770",5.963426,3.621295,5.436696,1.750021,2.885265,1.582047,2.416642,2.338577,2.853658,2.192566,2.616456,1.501583,5.870312,7.629664,4.729563,2.866647,3.612804,2.974405,10.250511,4.240757,7.418751,5.23747,2.650637,1.551806,6.877598,5.00504,9.504801,10.877389,5.762631,4.117847,5.178152,9.392754,3.170631,1.425079,3.207329,6.219531,5.423952,7.175357,3.280936,2.787495,3.76526,3.997051,3.527873,6.316156,3.21577,3.385964,4.379899,2.30477
"ENSSSCG00000039774",3.573647,2.415461,2.88972,3.060509,0.930082,1.921568,1.728302,2.631894,2.140985,2.890866,1.375352,1.241756,1.581059,2.604426,1.626099,1.07469,2.183735,1.597125,2.301098,1.130859,1.735847,1.29417,2.271456,3.217529,2.508136,1.069899,1.654132,1.387815,1.775627,2.603124,3.277532,0.614575,1.972323,2.365382,2.183971,2.533736,1.15062,1.907435,1.149447,0.955763,2.635717,1.519697,1.994196,1.678634,2.146291,1.768535,2.416114,2.404684
"ENSSSCG00000039778",25.696393,23.620167,17.953775,20.766409,31.923633,27.956699,27.758406,30.08704,25.523764,20.486836,28.274333,25.228025,16.394613,17.808945,35.061539,34.014303,29.408472,30.233191,19.06847,25.179134,28.24947,30.007224,22.279163,28.296013,21.013212,26.857638,19.924045,27.042199,33.511917,22.066339,25.731266,24.458556,28.049759,25.471429,22.328261,16.247372,24.400644,23.204449,26.034917,24.862919,30.684625,19.834245,21.089002,26.218803,29.763645,26.215609,21.915479,33.498401
"ENSSSCG00000039779",0.78375,0.302418,0.545295,0.440559,0.247405,0.248426,0.368304,0.69563,0.746592,0.340919,0.040319,0.309434,0.235642,0.123512,0.368313,0.134793,0.073141,0.32573,0.26612,0.24392,0.178957,0.594083,0.242237,0,0.316523,0.203048,0.117653,0.038376,0.150665,0.390762,0,0.24085,0.354634,0.479888,0.204956,0.246434,0.247021,0.343958,0.434955,0.511394,0.465529,0.334196,0.658295,0.176379,0,0.170237,0.219906,0.43577
"ENSSSCG00000039780",10.590394,12.380738,10.026633,19.094479,10.019378,9.762062,9.799134,15.459598,7.751607,7.957775,5.787756,9.80053,10.060033,13.724804,11.583326,5.810613,10.159494,8.822965,17.288498,8.404152,13.304726,13.190961,10.495484,9.626986,16.319038,12.579088,20.375711,15.451126,11.906758,13.647005,18.717122,13.569857,12.596537,5.951563,10.47732,13.889248,9.619919,13.170925,11.162185,8.317239,14.140796,6.428196,10.652562,14.187392,11.803071,8.516469,10.380638,5.839396
"ENSSSCG00000039782",24.235598,26.828455,30.949019,21.987299,28.150547,26.315807,27.259826,26.253246,28.55302,23.140526,32.187473,24.038206,28.247938,23.398981,35.510875,38.449804,26.091071,25.018327,30.498844,23.826141,38.480844,26.957515,31.552916,25.848761,29.180965,25.345011,30.989874,34.671429,35.99541,37.88476,24.283612,34.0307,26.990286,35.836228,25.926989,29.201609,28.206198,30.393271,26.020287,34.020385,27.159049,38.224292,24.561302,30.216905,36.572812,26.415581,26.158614,35.237069
"ENSSSCG00000039784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039788",0.95837,0.713626,1.444025,0.69684,0.970641,1.94443,1.127586,0.64529,2.51322,0.957295,1.152628,1.19165,2.465103,1.809309,0,0,2.112444,0,1.32132,1.571075,4.380177,1.612535,0,0,1.594564,2.063266,2.065966,0,0.353419,0,2.690554,2.441633,2.484021,0,4.247308,0,0.966992,0.603225,2.57876,2.358399,3.214872,0,0.618858,0.919321,0,0.450231,0.733571,1.050984
"ENSSSCG00000039793",7.421144,4.337093,6.802797,4.043146,6.501272,5.13889,5.181159,5.495215,6.556315,4.971629,7.027635,5.24626,10.308101,9.077484,7.440928,5.403897,6.123838,4.953259,9.075796,6.383588,8.131604,9.05984,5.772096,5.630499,9.674162,7.538009,10.714498,10.68029,5.5286,10.776334,8.256885,7.49295,7.282458,6.035517,6.5979,9.087497,9.007728,6.434557,9.918737,5.315416,5.927664,6.896816,7.017534,7.424844,9.182056,6.902144,5.538679,5.189014
"ENSSSCG00000039796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039797",10.056723,8.06342,5.175456,6.148808,2.173734,18.837094,7.246699,5.240357,4.936847,3.279036,2.404678,4.967204,5.634795,6.557775,1.712224,1.510215,2.235973,3.124474,10.745091,3.240587,3.474561,5.869845,5.47639,3.225327,8.379699,5.22279,6.295543,3.26562,2.103948,3.682378,6.690667,5.133897,2.416055,2.691383,1.557388,6.99012,4.296369,4.163211,3.192477,1.658967,14.002108,2.976089,9.15188,3.46399,4.01606,1.929995,2.209519,1.042523
"ENSSSCG00000039798",16.737908,46.153532,21.476124,10.26996,25.495879,59.656947,27.281191,32.541501,29.051708,50.024625,30.751295,60.729318,13.156318,14.366409,17.068487,49.319948,29.076698,58.279604,7.755215,39.197918,23.889627,39.124119,4.232913,30.114599,10.015469,31.793424,10.484014,49.933192,18.954179,15.16916,28.537998,22.942163,44.459152,38.326809,27.25909,9.915252,17.946549,31.481185,24.204855,78.989983,2.361662,30.466616,34.145584,12.571168,18.527116,44.488712,54.392826,63.393745
"ENSSSCG00000039799",1.765682,2.020749,1.66383,3.649242,1.436311,1.395589,2.611931,3.750155,2.3159,1.99713,1.331535,2.511614,2.17823,1.239582,1.574595,1.848034,1.797274,2.407351,2.427288,2.370356,1.151275,2.383057,0,0,2.610939,1.23625,2.504811,2.073457,0.543394,2.135268,1.295103,1.739789,1.996385,1.163343,1.66601,0.81456,1.81758,2.240812,2.304172,1.147949,4.271831,0.621009,2.204767,0.800493,1.56518,2.269099,1.514566,1.261522
"ENSSSCG00000039802",3.760557,1.866232,3.774565,3.112497,4.823565,2.35226,2.298182,2.858126,3.093878,2.364999,4.378199,2.615021,6.330207,5.98733,3.185512,2.505518,3.800174,4.031833,5.243876,4.308325,3.870341,3.997525,2.394323,4.654095,6.617094,3.404378,4.260232,4.766627,3.140372,4.379451,6.357882,3.185275,4.77489,3.421271,7.031918,2.747632,5.25276,5.246164,5.955537,2.162941,2.751237,4.862568,2.090782,3.798744,7.54804,5.546075,3.307738,3.119595
"ENSSSCG00000039807",4.749507,14.53086,11.591481,1.738431,4.815245,7.037072,12.219372,5.145622,16.172484,26.414337,1.750948,17.377528,13.285732,6.127422,1.577194,0,1.800841,1.691388,1.303199,7.292224,4.381638,30.356197,0.284154,17.058993,1.234743,10.07769,2.020677,1.51628,1.562985,4.218412,1.594466,4.237092,44.809062,5.134784,4.921508,0.81912,3.65339,19.886885,1.865796,4.174605,0.885065,2.000096,9.602798,4.011863,4.584391,6.596047,6.281686,14.477637
"ENSSSCG00000039810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.621093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039812",32.091978,37.12374,35.860077,29.681849,27.099951,28.653608,29.209259,42.18275,33.151114,24.888024,60.708824,33.390107,43.518122,38.422124,57.576971,42.865311,45.481046,43.29172,48.397262,38.244137,43.026707,41.28578,49.278623,33.726316,46.888889,45.324079,43.552859,44.742535,50.366754,52.37676,44.167498,45.320526,41.516131,42.418094,41.389287,53.443241,44.644156,53.337567,44.557996,40.917372,41.320421,50.460464,26.569978,54.800366,43.057665,42.282958,36.374085,39.964448
"ENSSSCG00000039813",0.129987,0.215567,0.105421,0.460755,0,2.986718,0.092414,0.119047,0.195669,0.119781,0,0.102926,0,0.202636,0.113163,0,0.049713,0.141142,0.133118,0.153682,0,0,0.134743,0.358185,0,0.026003,0.110651,0,0,0,0,0.126779,0,0,0,0,0,0.037546,0.090089,0.024677,0.271098,0,0,0.028105,0.062256,0,0.026988,0.122364
"ENSSSCG00000039823",0.595663,0,0,0,0,0,0,0,0.106029,0,0.405928,0,0.268552,0.388474,0.14082,0.41482,0,0,0.141772,0.199518,0,0,0,0,0.454968,0.504946,0.180083,0.176091,0.142518,0.57354,0,0.192211,0,0.084413,0,0,0.210551,0,0,0.078329,0,0,0,0.379532,0.082013,0,0.074832,0
"ENSSSCG00000039824",23.662927,16.994456,26.284305,19.900949,12.817982,17.300187,21.594411,18.233751,19.982507,23.92237,14.687594,22.540322,18.322563,21.015337,16.234544,15.813669,19.394074,17.85609,20.775286,22.974318,20.732916,27.885958,11.231712,17.976876,20.047752,22.762285,22.601534,20.174857,12.112465,24.61391,14.622787,18.404893,23.673134,11.955071,19.894929,10.231147,20.109924,21.600239,17.220656,12.568241,17.251164,18.66594,20.124965,13.858181,15.14519,19.970027,17.827507,17.713743
"ENSSSCG00000039825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039830",17.50659,17.237084,23.262279,20.83001,17.376421,18.719087,17.254592,17.272335,18.005078,24.073551,17.259504,18.868234,27.461871,21.343496,20.834757,22.699418,25.66344,19.267455,21.957963,25.053815,27.321651,23.817509,15.41124,18.813392,22.903067,24.847005,25.473512,22.427812,16.969243,16.86759,15.703629,25.603778,25.900645,19.272206,21.0394,15.477837,19.880677,22.230901,20.310753,23.295963,21.050966,18.063224,25.883828,22.345021,14.744601,21.722641,20.355152,22.334028
"ENSSSCG00000039832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045575,0,0,0,0,0
"ENSSSCG00000039836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039838",13.243225,17.874019,14.32328,15.027815,20.756149,20.86933,23.703509,24.691456,25.098595,29.945141,16.496471,24.368583,8.076614,11.084764,10.443209,23.466418,16.956773,22.103841,7.358808,16.775417,10.479155,16.978466,6.001556,17.353753,8.431806,17.075839,6.484561,13.079126,11.61393,7.247138,9.947077,12.793159,17.062186,22.362064,14.065883,5.243547,13.023322,12.430955,12.921606,20.312309,9.142862,14.661803,15.368262,6.660793,14.865089,17.33192,18.076064,15.991072
"ENSSSCG00000039840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039841",5.447135,7.11881,3.364055,2.801184,5.733435,5.129388,5.50419,6.741033,6.903562,4.603017,4.867125,7.125358,5.077787,2.726945,5.55151,4.231889,4.579528,4.102716,9.002585,5.454561,5.087207,2.476072,8.523865,1.925239,7.905224,3.679492,7.122615,11.537012,5.204434,8.468301,8.656922,7.678969,4.836307,6.570585,4.825975,7.697719,5.20031,4.892277,12.894808,3.342294,3.189567,4.165309,5.936532,3.35078,5.411159,5.125201,1.607183,5.107771
"ENSSSCG00000039842",3.423661,2.425206,6.318128,2.95558,2.828471,2.729645,4.964941,4.415757,3.895054,3.290297,1.78582,6.018712,3.093487,1.563817,1.832809,1.705199,2.935906,1.602957,1.520157,4.63338,2.78508,5.205154,1.3326,3.541344,2.732317,3.252636,2.126754,4.561826,1.737851,3.50014,1.226369,2.366252,2.698016,5.043527,1.904785,0.650856,2.900961,2.825285,4.788518,3.24756,3.212539,0.982433,5.359958,1.839165,3.527985,2.620021,2.766852,4.01129
"ENSSSCG00000039843",42.133442,35.042957,45.407671,35.17151,27.977413,36.376353,35.121098,33.207197,33.950023,31.893111,30.623175,37.784219,33.83579,36.901013,30.174754,30.483848,34.190397,34.799182,38.391084,32.819809,40.108202,41.458733,22.445646,33.111706,40.453203,40.303315,40.271088,39.995939,29.478627,34.141649,26.850526,42.716968,35.81245,26.30477,36.814725,32.743666,39.097652,41.727686,38.737988,33.734447,36.920052,30.419192,42.606921,33.763321,36.659366,37.107964,36.260378,39.101377
"ENSSSCG00000039846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039850",0,0,0,0,0,0,0,0.056336,0,0,0,0,0,0,0.030704,0,0,0,0,0.043621,0.14983,0,0,0,0,0,0,0,0,0,0,0.085396,0,0,0,0,0,0,0,0.78177,0,0,0,0,0,0,0,0
"ENSSSCG00000039851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039854",2.007926,3.639899,0.33576,1.332642,0.808359,1.163754,1.065937,0.704179,0.496115,0.505676,2.126784,0.496076,11.862419,9.069825,1.595251,0.840318,3.708648,1.427598,4.927743,9.989079,6.248736,1.355596,8.864126,3.116411,4.602709,2.855431,2.941832,2.597049,7.330765,4.911215,5.291396,10.213009,1.749511,2.88319,2.940463,6.807476,2.787141,4.884784,1.247087,6.634822,3.91283,3.93701,1.148697,4.326679,5.012659,1.820538,6.119507,1.237236
"ENSSSCG00000039855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039856",0,0,0,0,0,0,0,0,0,0,0.159209,0,0,0,0,0,0,0.224786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039858",0.214905,0.325123,0.489559,0.159835,0.109901,0.518314,0.610084,0,1.269194,0.419647,0.089275,0,0.719849,0.569435,0,0.455339,0.156578,0.138457,0.152576,0.220155,0.194645,0.188793,0,0,0,0.455553,0.290737,0.567602,0.077937,0,0.306202,0.318303,0.429689,0.095024,0.650449,0.116961,0.344176,0.649502,0.837404,0.349088,0.825537,0,0.806403,0,0.182741,0.309606,0.652884,0.24756
"ENSSSCG00000039859",0,0,0,0,0,0.644514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039860",34.323898,34.748281,51.925538,34.402635,27.857405,36.399487,36.588921,37.161644,35.47811,53.045051,42.255257,33.266192,35.091167,43.800132,37.265645,35.607008,41.56252,47.640845,32.647669,35.609174,43.539061,52.55272,20.679413,34.176089,43.197732,44.898026,37.907957,40.099542,36.173973,40.966135,23.007141,36.140817,40.343283,24.459282,36.09886,22.762766,38.86446,40.385137,40.99057,42.81734,36.46851,27.291615,38.879597,42.151486,37.216676,37.510341,38.285543,39.241425
"ENSSSCG00000039861",8.522646,4.465987,6.295707,4.727281,4.49734,6.677462,7.162516,6.154866,6.413625,6.903818,4.452014,6.274815,4.683131,6.160798,2.475975,3.763227,4.205498,3.145097,5.857188,3.956472,6.065,7.561962,4.893915,3.114163,7.729964,6.085645,6.723273,4.446711,1.55917,5.390761,3.353659,6.123519,4.501026,6.490664,3.864829,9.797321,5.709394,5.251373,6.869656,3.831738,6.060178,6.030181,8.184138,3.311384,4.403279,3.679819,4.8403,4.109893
"ENSSSCG00000039862",22.210665,21.321279,19.225321,17.880093,28.074394,21.535623,15.502001,24.702898,26.485345,16.649318,25.08904,21.655302,10.223424,11.149308,25.640345,15.111571,20.269258,26.244556,8.230265,15.445437,21.2061,18.588089,10.102651,25.220302,8.471727,15.245703,13.632543,21.906709,17.150042,9.805407,9.129246,17.870388,15.796468,9.387979,13.725285,9.299468,25.574487,14.094714,23.845995,18.390353,14.596284,14.772046,25.562696,20.267403,12.635534,16.818276,12.040016,15.189278
"ENSSSCG00000039864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039867",19.059589,17.710769,17.455028,15.564613,13.510924,18.656965,13.979583,15.14958,17.58844,14.519694,9.588821,15.702577,11.428767,12.526995,13.305668,10.333798,10.782949,9.470673,11.114377,9.959839,16.356532,12.275326,7.633542,7.786962,9.048622,11.686364,15.609286,16.824935,8.294143,10.383982,11.689293,12.567339,12.737483,10.654618,17.589802,5.663054,12.539216,15.113251,13.829981,10.843726,15.306714,10.690073,18.082571,9.909516,12.826974,11.525963,14.904968,12.271365
"ENSSSCG00000039869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039871",9.286473,3.561438,0,0,0,4.054204,0,3.240974,0,2.482632,0,2.838286,0,0,0,0,0,0,0,0,0,3.924874,0,0,0,2.072343,0,0,0,0,0,4.350389,0,4.136893,0,0,2.492001,0,2.623774,0,0,0,0,0,1.954259,0,1.898488,0
"ENSSSCG00000039873",25.108159,28.757965,27.355995,24.992982,25.900893,32.89617,40.455912,31.167116,37.018998,33.103132,23.9409,29.720652,22.080968,24.135978,22.085283,26.378535,22.812957,17.11912,19.700414,19.065874,18.600454,33.745434,13.397642,22.854867,17.982205,28.607923,17.302756,24.741362,17.58986,24.936665,17.305738,21.646389,17.279932,37.846633,21.303128,23.073877,25.682044,20.75384,22.72326,26.171818,35.740831,24.832802,36.327886,15.410976,23.153864,30.90817,19.096623,21.445261
"ENSSSCG00000039874",51.415978,53.102868,77.136987,10.296259,21.785518,24.398173,28.013616,12.184596,43.466951,1.468227,15.528184,9.31831,30.389392,24.287053,8.093682,7.820882,19.629044,0.587402,26.37152,14.498475,29.987468,26.006286,75.887451,2.505893,22.123264,3.400194,18.232299,19.421119,1.07339,4.526401,28.521115,27.069102,23.606178,2.149903,2.841707,12.467808,4.007349,45.137883,16.450705,7.22828,31.316232,14.184596,56.861113,13.368596,5.970662,2.702025,4.011987,14.984158
"ENSSSCG00000039875",13.140893,12.348575,8.481768,12.460509,3.783196,8.495388,11.770139,7.334436,8.253568,8.177949,8.048203,5.302529,3.724178,12.586072,9.104813,5.315156,15.605652,4.78422,19.634701,4.473059,17.055517,8.464836,8.713619,9.098136,16.898852,9.406429,11.245973,12.904869,6.733466,8.965113,7.75687,13.972674,8.59309,5.95861,8.763762,10.38295,6.839198,11.551903,9.034409,6.134652,19.600239,5.227861,17.157887,9.482237,7.272399,5.203007,5.060501,6.914199
"ENSSSCG00000039878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039880",2.62436,2.207214,1.626347,0.775581,1.000808,1.126263,0.846344,0.832989,1.354039,1.973763,1.067862,2.065098,1.70374,1.164035,0.407156,0.846097,0.844659,1.255462,1.745064,1.279151,1.188464,1.66118,2.606552,1.755282,0.773646,1.266278,1.238566,1.429638,0.330783,1.246272,0,1.995957,2.352418,1.599542,2.676062,0.409591,1.279199,1.040202,1.010411,0.435859,0.450094,0.934422,1.612931,1.991152,1.306513,1.248346,1.556203,1.394089
"ENSSSCG00000039881",17.378954,16.346731,24.755124,22.02368,9.429339,17.341288,21.404695,19.734166,17.615648,19.882162,15.697163,15.519537,11.936035,18.043193,15.275662,13.054115,13.191734,13.737508,23.224168,17.763173,20.834065,27.206562,19.055323,13.094856,18.583899,20.308296,18.498739,16.289375,12.878434,22.189341,8.217477,20.35211,24.240843,15.137491,20.490955,19.907383,18.921474,21.454781,16.641596,14.333884,14.608185,14.892504,24.670665,16.848921,24.536333,20.048122,15.393113,15.77629
"ENSSSCG00000039882",16.894533,17.519483,17.951151,15.07834,12.430568,18.854971,17.423649,17.092938,16.231089,17.412366,16.388643,17.29241,17.340928,19.474498,13.237025,18.249903,19.682288,16.94177,22.079301,19.271756,21.251011,16.045081,9.88708,9.134081,19.135142,20.047714,22.114947,20.065476,15.668849,21.202828,14.115776,18.806977,19.507267,14.811106,22.915798,18.515885,18.228566,22.668794,21.00885,15.097386,18.481881,21.903376,14.940253,15.644468,21.129848,18.122355,17.368145,15.377621
"ENSSSCG00000039885",194.067204,219.688958,157.591072,208.323755,224.300537,216.676927,172.903842,247.198125,191.891805,181.205627,228.722939,191.828972,145.953625,170.128488,264.741749,215.766154,207.448536,203.301578,197.808839,190.050451,263.909579,185.369867,213.376396,159.25179,187.743847,203.342591,183.559664,220.159731,249.093257,201.764513,205.1826,165.655156,252.565946,222.765663,242.033317,180.659102,178.658845,188.355722,192.051149,197.192655,214.355805,189.075105,210.202921,200.081295,209.232067,211.914177,207.266446,192.970226
"ENSSSCG00000039887",29.83448,25.239024,22.709916,28.367005,23.037141,28.705165,27.781614,33.602822,31.4967,24.257679,26.752825,28.7813,19.804932,24.980674,27.050554,29.368564,27.132431,24.966291,25.531213,24.895479,24.202298,26.069754,23.885082,25.20353,24.958487,25.841211,22.083992,25.53899,24.47502,23.537206,26.137275,19.560237,28.559887,26.866057,27.238606,22.923155,25.413076,22.015269,26.488509,23.171937,26.201936,25.240585,28.951853,23.205155,29.372306,26.714879,27.988698,23.146186
